att1,att2,att3,att4,att5,att6,class
0.0,2.0,0.0,137.5428614,1.27781406,2668.63760983,2
0.0,2.0,0.0,143.6288614,1.42362064,3550.76802375,2
0.0,3.0,1.0,135.2928614,1.34935107,3449.62692305,2
0.0,2.0,0.0,125.5348614,1.44934658,3027.62644396,2
0.0,3.0,0.0,139.3948614,1.37995148,3790.13595287,2
0.0,2.0,0.0,143.8768614,1.55758278,4703.26915407,2
0.0,2.0,0.0,141.7108614,1.45487181,4056.32894293,2
0.0,2.0,0.0,136.9888614,1.34054011,3296.95490402,2
0.0,2.0,0.0,146.6968614,1.41607728,4380.49168804,2
0.0,2.0,0.0,131.2908614,1.25206115,2972.9969292,2
0.0,2.0,0.0,131.5458614,1.28036152,2864.29018692,2
0.0,2.0,0.0,152.4708614,1.53124055,4676.59235518,2
0.0,2.0,0.0,212.3568614,2.40583324,13238.90170544,3
0.0,2.0,0.0,189.9108614,1.96144194,10494.54043008,3
0.0,2.0,0.0,183.0708614,2.09441386,11134.71572067,3
0.0,2.0,0.0,204.3828614,2.12376177,12497.72280205,3
0.0,2.0,0.0,204.3668614,2.11358187,11473.95685243,3
0.0,2.0,0.0,204.5158614,2.11370282,11909.1136868,3
0.0,2.0,0.0,198.5688614,2.22464944,11660.19766344,3
0.0,2.0,0.0,162.8658614,1.69928585,7045.79082495,3
0.0,2.0,0.0,180.7548614,1.90825298,9236.34701673,3
0.0,2.0,0.0,188.0988614,1.9298357,10866.63757555,3
0.0,2.0,0.0,182.7648614,1.87759576,9377.22122106,3
0.0,2.0,0.0,221.2128614,2.21879511,14512.73868474,3
0.0,2.0,0.0,200.5208614,2.03190677,12182.09750429,3
0.0,2.0,0.0,188.2968614,1.8251411,8658.34938783,3
0.0,2.0,0.0,143.8528614,1.58802371,4790.23374621,3
0.0,4.0,2.0,184.0288614,1.76409537,9560.24593987,4
0.0,3.0,1.0,165.4968614,1.88716172,8692.21883039,4
0.0,3.0,1.0,192.2088614,1.94018417,11319.72949579,4
0.0,3.0,1.0,175.7018614,1.87470459,7955.09645503,4
0.0,2.0,0.0,165.4628614,1.60856847,7739.40695489,4
0.0,3.0,1.0,188.2568614,2.05014521,10306.11730907,4
0.0,4.0,2.0,182.5088614,1.96569877,9698.37611408,4
0.0,3.0,1.0,176.2988614,1.8470369,9528.44766345,4
0.0,3.0,1.0,200.4128614,2.24708138,13358.62187728,4
0.0,2.0,0.0,162.9408614,1.59354163,6285.72459904,4
0.0,3.0,1.0,179.3908614,1.87298351,9118.29772043,4
0.0,3.0,1.0,179.2008614,1.90659082,8873.64522373,4
0.0,3.0,1.0,174.0568614,1.85715276,8846.74426293,4
0.0,3.0,1.0,184.8148614,1.94567248,10767.47203211,4
0.0,3.0,1.0,198.5268614,1.94507826,11782.60371061,4
0.0,2.0,0.0,148.9888614,1.72013172,6202.22160239,4
0.0,3.0,1.0,190.3488614,2.19032276,10871.54538053,4
0.0,3.0,1.0,180.8288614,1.86017539,9153.84466241,4
0.0,3.0,1.0,170.0948614,1.78326949,8538.21315242,4
0.0,4.0,1.0,154.9928614,1.77318878,7537.86346495,5
0.0,4.0,2.0,155.6288614,1.79829973,7490.57478418,5
0.0,3.0,1.0,146.3508614,1.69251243,7045.28570481,5
0.0,2.0,0.0,162.6268614,1.7229165,7025.18058338,5
0.0,3.0,1.0,164.1228614,1.72543221,8533.38108543,5
0.0,4.0,2.0,165.0588614,1.89302446,6946.70657449,5
0.0,4.0,2.0,161.8168614,1.77280953,8095.26066754,5
0.0,3.0,1.0,154.7868614,1.77229012,6892.6432378,5
0.0,3.0,1.0,151.8828614,1.6989292,6699.96983825,5
0.0,3.0,1.0,154.9348614,1.68852235,7329.97313433,5
0.0,4.0,2.0,168.1268614,1.88359507,9468.03359224,5
0.0,3.0,1.0,162.4768614,1.83189013,7243.71582159,5
0.0,2.0,0.0,149.1208614,1.63371655,5774.54873649,5
0.0,5.0,1.0,99.5088614,1.5499579,3579.87140209,5
0.0,2.0,0.0,162.5688614,1.74966161,7734.96519969,5
0.0,2.0,0.0,155.7208614,1.75291979,6811.65807908,5
0.0,4.0,2.0,155.9608614,1.77263915,7675.37395462,5
0.0,3.0,1.0,168.8948614,1.90121697,9983.23234315,5
0.0,3.0,1.0,153.9508614,1.76855486,7029.15084607,5
0.0,3.0,1.0,152.9508614,1.64137559,5971.3712661,5
0.0,2.0,0.0,155.7048614,1.73758801,6036.6542811,5
0.0,3.0,1.0,157.0528614,1.7116049,6720.01525585,5
0.0,3.0,1.0,163.6208614,1.73835785,8313.90784365,5
0.0,3.0,1.0,159.7568614,1.70701839,7929.07169683,5
0.0,3.0,1.0,159.1528614,1.80745268,9255.02741174,5
0.0,3.0,1.0,168.4568614,1.79740185,8899.88312117,5
0.0,2.0,0.0,159.0448614,1.70800904,6636.69754428,5
0.0,2.0,0.0,209.6908614,2.09925077,14252.11793566,6
0.0,3.0,1.0,164.5528614,1.66851466,6735.73773822,6
0.0,3.0,1.0,201.7348614,2.00950383,13699.03216397,6
0.0,2.0,0.0,196.0468614,1.98913938,12145.22011469,6
0.0,3.0,1.0,216.7618614,2.08753755,14591.28072843,6
0.0,2.0,0.0,194.8228614,1.93223847,11839.82989873,6
0.0,2.0,0.0,216.8868614,2.15373142,15639.27044716,6
0.0,2.0,0.0,180.2258614,1.94679396,11082.96232739,6
0.0,3.0,1.0,185.6088614,1.83519227,11030.0495166,6
0.0,3.0,1.0,208.0698614,2.10298181,14814.88333754,6
0.0,3.0,1.0,200.6288614,2.00852955,13305.85370984,6
0.0,3.0,1.0,217.2908614,2.13149233,17242.28532849,6
0.0,3.0,1.0,211.2548614,2.07731263,13534.03370702,6
0.0,3.0,1.0,171.0128614,1.94846947,9400.38384329,6
0.0,3.0,1.0,205.1838614,2.3571087,12791.59489034,6
0.0,3.0,1.0,165.7858614,1.81492431,9300.10913063,6
0.0,3.0,1.0,191.1598614,1.98636032,12188.13366522,6
0.0,3.0,1.0,206.0208614,2.29729242,13819.73446599,6
1.0,1.0,1.0,140.1888614,1.4904666,3541.76662179,7
1.0,1.0,1.0,128.1808614,1.30308544,2349.58260413,7
1.0,1.0,1.0,138.3608614,1.35315224,3787.67129162,7
1.0,1.0,1.0,132.9948614,1.39818192,3345.73263378,7
1.0,1.0,1.0,131.2988614,1.42246366,3277.27553557,7
1.0,1.0,1.0,160.1448614,1.52548619,5962.29315444,7
1.0,2.0,2.0,159.5988614,1.60895529,5502.82720887,7
1.0,1.0,1.0,162.2868614,1.57395839,5573.32435337,7
0.0,2.0,0.0,138.7328614,1.39770777,3486.44701557,7
1.0,1.0,1.0,169.5308614,1.62888417,6107.11476625,7
1.0,1.0,1.0,131.9608614,1.49864106,3091.32230046,7
1.0,1.0,1.0,131.9108614,1.34013465,2746.5139267,7
1.0,1.0,1.0,135.8388614,1.38093659,3486.65477566,7
1.0,1.0,1.0,134.7968614,1.34022251,3433.30540507,7
1.0,1.0,1.0,150.8748614,1.7024405,4716.15830577,7
1.0,1.0,1.0,141.8108614,1.49086498,3927.74501603,7
1.0,1.0,1.0,162.5528614,1.71011471,5769.38831342,7
0.0,2.0,0.0,158.0188614,1.69453658,6276.70135541,8
0.0,2.0,0.0,142.7448614,1.59047386,4396.19384238,8
0.0,3.0,1.0,151.1968614,1.76797594,5503.03985958,8
0.0,2.0,0.0,162.8988614,1.84999492,6739.80739253,8
0.0,2.0,0.0,155.6708614,1.67909143,5771.40375449,8
0.0,2.0,0.0,167.1908614,1.78902002,7505.71797375,8
0.0,2.0,0.0,170.2928614,1.9277278,7822.51754013,8
0.0,2.0,0.0,145.1668614,1.6945568,5025.3571055,8
0.0,2.0,0.0,148.9968614,1.47865381,4450.29272272,8
0.0,2.0,0.0,144.6548614,1.65220215,5119.47723122,8
0.0,2.0,0.0,165.0568614,1.81516331,7636.31545129,8
0.0,2.0,0.0,149.7408614,1.66066967,5272.36144744,8
0.0,2.0,0.0,164.2888614,1.75923336,7185.35235851,8
0.0,2.0,0.0,159.5408614,1.77623117,7222.24527227,8
0.0,2.0,0.0,148.8808614,1.71601283,5248.51332994,8
0.0,2.0,0.0,153.6528614,1.66219229,5307.17066737,8
0.0,2.0,0.0,150.7828614,1.74965857,5262.35114476,8
0.0,3.0,1.0,153.8348614,1.62405498,5670.60897325,8
1.0,1.0,1.0,190.9428614,1.97740916,8075.11609646,9
2.0,0.0,2.0,125.3928614,1.22338948,1671.22864523,9
2.0,0.0,2.0,134.8618614,1.25563345,2222.22334356,9
2.0,0.0,2.0,131.3308614,1.35009514,2183.60360813,9
2.0,0.0,2.0,132.4228614,1.28431884,1909.57626195,9
2.0,0.0,2.0,136.1028614,1.32392787,1866.86553226,9
2.0,0.0,2.0,135.0528614,1.26501366,2251.76189391,9
2.0,0.0,2.0,130.0668614,1.25043221,1909.78970305,9
2.0,0.0,2.0,133.3168614,1.38063283,2400.04986685,9
2.0,0.0,2.0,136.2768614,1.39815813,2337.21906669,9
2.0,0.0,2.0,133.4748614,1.24136825,2036.58768042,9
2.0,0.0,2.0,131.2568614,1.25605077,1709.86694476,9
2.0,0.0,2.0,131.2328614,1.27428462,1785.37461707,9
2.0,0.0,2.0,129.4048614,1.33029565,2059.8065336,9
2.0,1.0,3.0,141.7268614,1.37618245,2574.03475248,9
2.0,0.0,2.0,125.3688614,1.26306796,2031.28144806,9
2.0,0.0,2.0,134.4318614,1.29692309,2001.01414458,9
2.0,0.0,2.0,122.5238614,1.20995903,1654.65170731,9
1.0,1.0,1.0,136.9388614,1.45077032,3536.37415995,10
1.0,1.0,1.0,161.7828614,1.62993224,5845.27094085,10
1.0,1.0,1.0,127.2308614,1.41761572,2834.11747214,10
1.0,1.0,1.0,137.3768614,1.47853051,3882.01046533,10
1.0,1.0,1.0,133.6888614,1.41633887,3347.2783197,10
1.0,1.0,1.0,138.0888614,1.46502154,3653.94389523,10
1.0,1.0,1.0,141.4868614,1.40586513,3506.94392807,10
1.0,1.0,1.0,133.1268614,1.33697184,2968.13187325,10
1.0,1.0,1.0,140.2148614,1.38978175,3632.04157742,10
1.0,1.0,1.0,137.0388614,1.37888338,3360.46849403,10
0.0,3.0,1.0,180.3408614,1.97426373,10788.4083974,10
1.0,1.0,1.0,138.8408614,1.47613486,3995.81206803,10
1.0,1.0,1.0,153.0828614,1.54921299,5036.12071079,10
1.0,1.0,1.0,140.4948614,1.44622392,3752.24638582,10
1.0,1.0,1.0,155.0088614,1.65391432,5159.22849324,10
1.0,1.0,1.0,130.5788614,1.44148907,3346.08393158,10
1.0,1.0,1.0,138.7248614,1.51639468,3861.44976225,10
1.0,1.0,1.0,141.2568614,1.56657965,4140.39526435,10
1.0,1.0,1.0,148.4508614,1.62392874,4380.41853474,10
1.0,1.0,1.0,133.5648614,1.34908708,3301.98982923,10
1.0,1.0,1.0,137.2208614,1.50904525,3737.86499584,10
0.0,2.0,0.0,177.7528614,1.94886912,9450.66631764,10
0.0,2.0,0.0,138.7328614,1.39770777,3486.44701557,10
1.0,1.0,1.0,132.1588614,1.51445037,3409.96178763,10
1.0,1.0,1.0,157.4988614,1.65579375,5326.02588861,10
