V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,Class
4.9830000000000005,4.2631,0,0,0,0,0,23.1,2,6,0,0.0,3.342,1.7919999999999998,10.074,8,1.044,1.16,0,0,0,1.011,0,0,0,0,2.247,-0.008,0,0.0,2.6660000000000004,0,0,0,6,3.397,3.694,0,7.88,0,0,2
4.263,3.1913,1,0,0,0,0,28.6,0,4,0,-1.68,3.41,2.187,9.533,4,1.038,1.135,0,0,0,1.159,0,0,0,0,2.0,0.015,0,19.933,4.143,0,0,0,2,3.6430000000000002,3.3789999999999996,0,8.478,0,0,2
4.562,3.2113,0,0,0,0,2,42.9,0,2,0,0.0,3.025,0.875,9.54,4,1.022,1.119,0,0,0,1.209,1,0,0,0,2.17,0.047,0,0.0,1.14,0,2,0,2,3.6460000000000004,2.917,0,8.003,0,0,2
5.072,2.4853,0,0,0,0,2,36.1,4,4,0,-0.892,4.22,2.972,10.799000000000001,12,0.9840000000000001,1.133,0,0,0,1.22,1,0,0,0,2.351,0.0,0,24.843000000000004,7.667999999999999,0,0,0,0,3.7939999999999996,2.144,0,8.984,2,0,2
4.481,2.7716,0,0,0,0,0,33.3,0,2,0,-0.065,2.5660000000000003,0.929,9.052999999999999,1,1.047,1.139,0,0,0,1.127,1,0,0,0,2.136,-0.239,0,9.677,0.9640000000000001,0,0,0,0,3.4539999999999997,3.033,0,7.487,0,0,2
4.645,0.8039,0,0,0,0,0,34.1,3,12,0,-0.966,5.043,1.182,11.662,23,0.9890000000000001,1.137,0,0,0,1.173,6,0,0,0,2.475,0.0,0,38.399,11.072000000000001,0,0,0,0,3.58,1.9980000000000002,0,9.841000000000001,0,0,2
3.9019999999999997,2.7284,0,0,1,0,0,33.3,1,0,1,0.0,3.092,2.322,8.881,0,0.9690000000000001,1.141,0,0,0,1.2329999999999999,0,0,0,0,1.919,-0.022000000000000002,0,0.0,4.086,0,0,1,0,3.24,2.1,1,7.617000000000001,0,0,2
4.5,4.1188,1,0,0,0,0,32.0,3,3,0,0.0,4.808,4.3,10.919,9,0.9670000000000001,1.14,0,0,0,1.2109999999999999,0,0,0,0,2.121,0.0,0,0.0,10.634,0,0,0,0,3.9389999999999996,1.6219999999999999,0,9.326,0,0,2
4.414,2.8688,0,0,0,0,0,41.7,0,1,1,-0.053,2.898,0.802,9.183,2,1.016,1.128,0,0,0,1.25,1,0,0,0,2.101,-0.08199999999999999,0,10.214,0.975,0,0,2,1,3.523,2.738,1,7.808,0,0,2
4.783,3.2726,0,0,2,0,2,38.9,0,1,2,0.0,3.105,1.187,9.668,2,0.998,1.1320000000000001,0,0,0,1.23,1,0,0,0,2.222,-0.025,0,0.0,1.358,0,2,2,2,3.6660000000000004,2.315,1,8.046,0,0,2
4.982,2.3934,0,0,0,0,0,42.1,0,3,0,-0.6859999999999999,3.339,0.762,10.226,8,1.0270000000000001,1.12,0,0,0,1.204,3,0,0,0,2.424,0.004,0,21.884,1.0270000000000001,2,0,0,0,3.693,2.773,0,8.297,0,0,1
5.236000000000001,3.9153,6,0,0,0,6,50.0,0,0,0,0.0,4.045,0.799,10.434000000000001,0,1.133,1.0759999999999998,0,0,0,1.4080000000000001,1,0,1,0,2.414,0.004,0,0.0,0.873,0,6,0,0,4.337,2.889,0,9.676,0,6,1
5.522,3.7026,0,0,0,3,4,36.7,9,1,0,0.0,3.7689999999999997,1.131,11.277999999999999,4,0.971,1.131,0,0,0,1.265,1,0,0,0,2.491,0.0,0,0.0,1.6480000000000001,0,1,0,1,3.8760000000000003,2.022,0,8.78,0,0,1
5.511,3.4572,0,0,0,4,0,30.9,9,4,0,0.0,3.844,1.702,11.324000000000002,14,0.988,1.1440000000000001,0,0,0,1.185,1,0,0,0,2.455,0.0,0,0.0,2.753,1,0,0,0,3.582,2.04,0,8.624,0,0,1
5.4510000000000005,2.8245,0,1,9,2,6,39.2,6,3,10,0.0,4.167,1.07,11.333,7,1.0,1.131,0,1,0,1.256,2,0,0,0,2.461,0.0,0,22.250999999999998,4.053,0,4,8,1,3.91,2.481,3,9.32,0,0,1
4.912,3.4643,3,0,0,0,3,50.0,0,0,0,0.0,3.588,0.8809999999999999,9.863,0,1.052,1.09,0,0,0,1.3880000000000001,1,0,1,0,2.2640000000000002,-0.025,0,0.0,0.95,0,3,0,0,4.138999999999999,2.593,0,9.097000000000001,0,3,1
4.935,3.5218,4,0,0,0,4,50.0,0,0,0,0.0,3.764,0.861,10.06,0,1.079,1.085,0,0,0,1.399,1,0,1,0,2.303,0.013999999999999999,0,0.0,1.047,0,4,0,0,4.1739999999999995,2.7110000000000003,0,9.328,0,4,1
5.119,3.736,5,0,0,0,5,50.0,0,0,0,0.0,3.915,0.8320000000000001,10.265,0,1.1059999999999999,1.08,0,0,0,1.405,1,0,1,0,2.365,-0.008,0,0.0,0.9520000000000001,0,5,0,0,4.27,2.8080000000000003,0,9.517000000000001,0,5,1
5.035,2.6068,3,0,1,0,6,48.0,0,3,2,0.0,4.145,0.9540000000000001,10.713,8,1.064,1.105,0,1,0,1.308,2,0,1,0,2.3680000000000003,0.0,0,21.048000000000002,3.4139999999999997,0,6,2,0,4.11,2.833,1,9.572000000000001,0,3,1
4.414,3.4168,0,0,0,0,0,28.6,4,1,0,0.0,2.72,1.379,9.222000000000001,0,0.977,1.148,0,0,0,1.18,0,0,0,0,2.0,0.124,0,0.0,2.133,0,0,0,0,3.1889999999999996,2.024,0,7.1979999999999995,0,0,1
4.732,3.0634,0,0,0,0,0,28.6,4,4,0,0.0,3.327,0.8270000000000001,10.09,8,1.014,1.149,0,0,0,1.1179999999999999,1,0,0,0,2.2359999999999998,0.004,0,0.0,1.026,0,0,0,0,3.426,2.278,0,7.977,0,0,1
4.596,3.1276,0,0,2,0,2,41.2,1,0,2,0.0,2.984,0.875,9.54,0,0.9790000000000001,1.127,0,0,0,1.291,1,0,0,0,2.175,0.043,0,0.0,1.069,0,1,2,2,3.6319999999999997,2.167,1,7.954,0,0,1
4.782,3.1979,1,0,1,0,2,41.2,1,2,2,0.0,3.5069999999999997,1.273,9.947000000000001,4,1.043,1.124,0,1,0,1.26,1,0,1,0,2.251,-0.008,0,20.346,1.9509999999999998,0,1,2,0,3.8480000000000003,2.995,1,8.81,0,1,1
4.499,3.1284,0,0,0,0,0,46.7,0,0,2,0.0,3.013,1.125,9.311,0,0.9840000000000001,1.1159999999999999,0,0,0,1.2990000000000002,1,0,0,0,2.136,0.045,0,0.0,1.4809999999999999,0,0,3,0,3.608,2.208,1,7.9670000000000005,0,0,1
3.4139999999999997,2.2062,2,0,0,0,0,25.0,2,0,0,0.0,2.889,1.0,7.4079999999999995,0,1.037,1.1420000000000001,0,0,0,1.28,0,0,0,0,1.618,-0.57,0,0.0,1.7069999999999999,0,0,0,0,3.676,2.806,0,8.243,0,2,1
5.2620000000000005,4.758,1,0,0,0,0,27.7,3,7,0,0.0,4.111000000000001,3.113,10.545,12,0.9990000000000001,1.146,0,0,0,1.156,0,0,0,0,2.258,0.0,0,12.645999999999999,4.518,0,0,0,0,4.415,2.204,0,9.274,0,0,1
4.5169999999999995,2.8827,1,0,0,0,1,50.0,0,0,0,0.0,3.84,1.409,9.391,0,0.985,1.094,0,0,0,1.389,1,1,0,0,2.149,-0.024,1,0.0,2.036,0,0,0,0,6.872000000000001,2.046,0,11.589,0,1,1
4.77,3.0583,0,0,0,0,2,45.0,1,1,0,1.014,3.217,1.185,9.882,2,0.987,1.114,0,0,0,1.288,1,0,0,0,2.2359999999999998,0.013999999999999999,0,0.0,1.74,0,1,0,1,3.69,2.4,0,8.228,0,0,1
4.793,1.9089,0,0,0,0,2,36.7,1,1,0,0.0,3.74,3.025,10.128,3,0.971,1.131,0,0,0,1.238,1,0,0,0,2.2359999999999998,0.0,0,0.0,6.687,0,1,0,1,3.657,1.886,0,8.397,0,0,1
5.422000000000001,3.3311,0,0,0,2,3,37.8,6,1,0,0.0,3.551,1.161,10.929,3,0.9740000000000001,1.129,0,0,0,1.265,1,0,0,0,2.417,-0.001,0,0.0,2.084,0,1,0,1,3.799,2.1,0,8.548,0,0,1
4.895,3.4973,0,0,1,0,3,38.9,1,3,2,0.0,3.375,1.16,10.099,7,1.041,1.1320000000000001,0,1,0,1.222,1,0,0,0,2.292,-0.008,0,20.317999999999998,1.696,0,2,2,1,3.863,3.182,1,8.601,0,0,1
4.912,3.4781,2,0,0,0,3,46.2,0,1,0,0.0,3.4619999999999997,0.8809999999999999,9.863,2,1.048,1.103,0,0,0,1.317,1,0,1,0,2.2640000000000002,-0.026000000000000002,0,0.0,0.95,0,3,0,1,4.032,2.802,0,8.872,0,2,1
4.499,2.125,0,0,0,0,0,33.3,1,0,0,0.0,2.843,1.125,9.311,0,0.961,1.138,0,0,0,1.199,1,0,0,0,2.136,0.034,0,0.0,1.4809999999999999,1,0,0,0,3.15,1.5419999999999998,0,7.1579999999999995,0,0,1
5.459,3.6981,0,0,0,2,4,37.5,6,3,0,-1.093,3.762,1.162,11.1,8,0.993,1.13,0,0,0,1.2329999999999999,1,0,0,0,2.467,0.0,0,11.22,1.7369999999999999,0,1,0,2,3.883,2.546,0,8.814,0,0,1
4.961,2.4328,2,0,0,0,6,48.1,0,2,0,0.0,3.947,0.732,10.578,6,1.022,1.104,0,0,0,1.305,2,0,1,0,2.349,0.0,0,0.0,3.0010000000000003,0,4,0,2,3.9389999999999996,2.572,0,9.249,0,2,1
4.802,2.1315,0,0,0,0,0,42.9,0,0,0,0.0,3.065,0.0,9.805,0,0.9670000000000001,1.119,0,0,0,1.308,3,0,0,0,2.323,0.012,0,0.0,0.95,2,0,0,0,3.466,1.685,0,7.805,0,0,1
5.0,2.039,0,0,0,0,0,45.5,0,0,0,0.0,3.196,0.0,10.284,0,0.968,1.113,0,0,0,1.35,6,0,0,0,2.5180000000000002,0.003,0,0.0,0.912,4,0,0,0,3.633,1.633,0,8.066,0,0,1
5.382000000000001,3.4093,0,0,0,2,2,44.4,2,0,0,0.0,3.648,1.197,10.84,0,1.139,1.229,0,0,2,1.046,1,0,0,0,2.381,0.001,0,0.0,2.219,0,0,0,0,3.8089999999999997,4.417,0,8.673,0,6,1
5.516,2.7057,1,0,2,0,4,41.4,0,2,4,0.0,3.872,0.732,10.806,8,1.012,1.1179999999999999,0,0,0,1.29,2,0,0,0,2.426,0.0,0,24.454,2.676,0,4,4,4,4.738,2.681,2,9.664,0,0,1
4.845,2.3287,2,1,6,0,4,46.2,0,0,8,0.0,3.89,0.625,10.367,0,1.01,1.114,1,0,0,1.32,2,0,1,0,2.285,0.0,0,0.0,3.574,0,4,6,2,3.929,2.2430000000000003,2,9.172,0,2,1
5.461,2.7306,0,0,7,2,0,29.4,4,0,5,0.0,3.2710000000000004,1.124,10.724,0,0.972,1.151,0,0,0,1.2,1,0,0,0,2.412,0.003,0,0.0,1.306,0,0,3,4,3.487,1.986,2,7.935,0,0,1
5.018,2.6755,0,0,0,0,4,50.0,0,4,0,-1.992,3.7460000000000004,1.125,10.568,8,1.035,1.104,0,0,0,1.254,3,0,0,0,2.396,0.0,0,21.451,2.158,0,0,0,2,3.9189999999999996,3.0,0,8.915,0,0,1
5.086,3.6943,0,0,0,1,0,25.0,3,2,0,0.0,2.62,0.9179999999999999,9.771,3,1.005,1.156,0,0,0,1.104,0,0,0,0,2.074,-0.23,0,0.0,1.3719999999999999,0,0,0,1,3.31,2.792,0,7.266,0,0,1
5.375,3.6618,1,0,1,0,3,33.3,1,3,2,0.0,3.5639999999999996,1.124,10.524000000000001,6,1.033,1.129,0,0,0,1.235,1,0,0,0,2.3680000000000003,0.004,0,21.363000000000003,1.671,0,2,2,3,4.74,3.16,1,9.542,0,0,1
5.511,1.5321,0,0,2,2,6,48.4,4,0,4,0.0,4.328,0.541,11.432,0,0.973,1.1079999999999999,0,0,0,1.315,4,0,0,1,2.431,0.0,0,0.0,5.586,0,2,4,1,3.805,1.903,1,9.379,0,0,1
5.422999999999999,2.9683,4,0,2,0,8,35.3,0,6,4,0.0,4.386,1.016,11.356,12,1.07,1.119,0,0,0,1.262,2,0,1,0,2.477,0.0,0,45.486999999999995,3.03,0,6,4,6,4.751,3.3080000000000003,2,10.384,0,2,1
4.732,3.6508,0,0,0,0,0,20.0,0,0,9,0.0,3.1460000000000004,0.8809999999999999,9.802999999999999,0,1.041,1.199,0,0,0,1.146,1,0,0,0,2.2359999999999998,-0.027999999999999997,0,0.0,0.95,0,0,0,6,3.775,2.889,6,8.228,0,0,1
4.17,3.6942,3,0,0,0,0,33.3,0,0,0,0.09,3.245,0.971,8.597000000000001,0,1.123,1.11,0,0,0,1.38,0,0,0,0,1.848,0.414,0,0.0,1.5419999999999998,0,0,0,0,4.098,3.2,0,8.832,0,3,1
4.912,3.3307,0,0,0,0,3,42.1,2,1,0,0.0,3.1,0.8809999999999999,9.863,4,0.987,1.12,0,0,0,1.271,1,0,0,0,2.2640000000000002,-0.024,0,0.0,0.95,0,1,0,1,3.728,2.333,0,8.118,0,0,1
4.795,3.1901,0,0,2,0,3,38.5,2,2,1,-0.44,3.464,1.662,10.144,5,1.002,1.131,0,0,0,1.237,1,0,0,0,2.278,-0.002,0,10.87,2.609,0,1,0,1,3.7239999999999998,2.436,1,8.46,0,0,1
5.105,2.1775,0,0,0,0,0,35.6,0,7,0,-3.7560000000000002,4.024,1.0090000000000001,10.889000000000001,18,1.022,1.1340000000000001,0,0,0,1.153,2,0,0,0,2.381,0.0,0,46.833,4.315,4,0,0,2,3.6439999999999997,2.935,0,8.901,0,0,1
5.301,3.2179,3,0,0,0,1,33.3,1,4,0,-0.331,4.046,2.0580000000000003,10.720999999999998,7,1.011,1.115,0,0,0,1.3090000000000002,1,0,0,0,2.36,0.0,0,12.071,2.5980000000000003,0,0,0,0,4.824,2.42,0,9.789,0,0,1
4.599,1.8586,2,0,4,0,0,26.7,0,2,0,0.0,3.676,0.0,10.013,0,1.0070000000000001,1.139,0,0,0,1.215,2,0,0,0,2.211,-0.001,0,0.0,3.4989999999999997,0,0,4,0,4.125,1.905,2,8.885,0,0,1
5.31,2.7525,2,1,6,1,4,37.5,5,3,8,-0.278,4.14,1.251,11.115,8,1.02,1.131,0,0,0,1.26,2,0,1,0,2.4730000000000003,0.0,0,12.059000000000001,3.069,0,4,6,0,4.063,2.4459999999999997,2,9.397,0,2,1
5.3020000000000005,3.576,5,0,0,0,0,31.0,2,3,1,0.0,4.172,1.9280000000000002,10.762,8,1.045,1.121,0,0,0,1.3159999999999998,1,0,1,0,2.377,0.0,0,0.0,2.989,0,2,2,0,4.7010000000000005,2.5540000000000003,1,9.943999999999999,0,3,1
5.065,3.2439,0,0,2,0,2,40.6,3,1,4,0.036000000000000004,3.5869999999999997,1.9380000000000002,10.289000000000001,3,0.9840000000000001,1.126,0,0,0,1.276,1,0,0,0,2.3369999999999997,-0.001,0,11.765999999999998,2.563,0,1,4,0,3.728,2.233,1,8.541,0,0,1
3.7319999999999998,2.3783,1,0,0,0,0,29.4,2,0,0,0.0,3.605,1.585,8.16,0,0.972,1.137,0,0,0,1.297,0,1,0,0,1.8019999999999998,-0.187,1,0.0,2.488,0,0,0,0,6.8660000000000005,1.7919999999999998,0,11.564,0,1,1
3.98,2.9739999999999998,2,0,0,0,0,31.3,2,0,0,0.0,3.955,3.4589999999999996,9.814,0,0.9640000000000001,1.1340000000000001,0,0,0,1.254,0,0,0,0,1.9809999999999999,0.0,0,0.0,8.931000000000001,0,0,0,0,4.047,1.5759999999999998,0,8.863999999999999,0,0,1
5.006,3.7647,0,0,3,0,3,33.3,0,4,6,0.0,3.583,1.23,10.309000000000001,8,1.083,1.153,0,2,0,1.194,1,0,0,0,2.338,-0.003,0,41.056999999999995,1.8730000000000002,0,3,6,2,3.938,3.615,3,8.92,0,0,1
5.386,4.1216,0,0,9,1,4,33.3,3,4,8,0.0,4.091,1.7080000000000002,11.059000000000001,8,1.057,1.171,0,2,1,1.1420000000000001,1,0,0,0,2.479,0.0,0,44.711000000000006,2.168,0,3,8,0,4.004,3.475,3,9.257,0,3,1
4.828,3.3085,0,0,6,0,2,57.1,0,0,4,0.0,3.292,1.261,9.749,0,1.006,1.101,0,0,0,1.35,1,0,0,0,2.247,0.015,0,0.0,1.436,0,0,2,0,3.761,2.833,2,8.437000000000001,0,0,1
4.8919999999999995,3.2952,0,0,2,0,2,36.7,2,3,1,-0.505,3.5980000000000003,1.805,10.235,7,1.0090000000000001,1.1340000000000001,0,0,0,1.205,1,0,0,0,2.295,-0.001,0,11.03,2.8089999999999997,0,2,0,1,3.7119999999999997,2.456,1,8.522,0,0,1
4.8069999999999995,2.7734,2,0,0,0,0,26.3,0,0,4,1.008,3.352,0.8809999999999999,9.833,0,0.9940000000000001,1.131,0,0,0,1.334,1,0,0,0,2.246,-0.023,0,0.0,1.06,0,0,0,0,4.093999999999999,2.019,2,8.76,0,0,1
5.417999999999999,3.1768,10,0,0,0,12,54.5,0,0,0,0.0,4.6080000000000005,0.72,11.151,0,1.121,1.069,0,0,0,1.413,2,0,1,0,2.532,0.0,0,0.0,2.359,0,10,0,0,4.361000000000001,2.778,0,10.237,0,10,1
4.2330000000000005,3.6203,0,0,0,0,0,37.5,1,2,0,-0.914,2.983,1.906,9.011000000000001,2,1.012,1.13,0,0,0,1.207,0,0,0,0,1.95,-0.086,0,9.753,2.9989999999999997,0,0,0,1,3.444,3.083,0,7.827999999999999,0,0,2
4.691,4.0085,0,0,0,0,0,33.3,0,4,0,-2.748,3.1460000000000004,1.436,9.666,6,1.064,1.139,0,0,0,1.141,0,0,0,0,2.117,0.053,0,19.662,2.428,0,0,0,2,3.5639999999999996,3.944,0,8.128,0,0,2
4.495,3.6519,0,0,0,0,0,32.0,2,3,0,-0.5579999999999999,3.25,2.187,9.562000000000001,5,1.0070000000000001,1.141,0,0,0,1.172,0,0,0,0,2.074,0.013999999999999999,0,21.070999999999998,3.568,0,0,0,0,3.4610000000000003,2.803,0,8.013,0,0,2
4.876,3.9788,0,0,0,0,0,22.7,2,5,0,0.0,3.16,1.761,9.801,6,1.043,1.161,0,0,0,1.008,0,0,0,0,2.189,-0.027000000000000003,0,0.0,2.313,0,0,0,5,3.341,3.7,0,7.66,0,0,2
5.035,2.2675,0,0,0,0,2,50.0,0,2,0,-0.271,3.7030000000000003,0.625,10.385,6,0.998,1.104,0,0,0,1.2770000000000001,2,0,0,0,2.3280000000000003,0.0,0,11.895,3.0980000000000003,0,0,0,1,3.73,2.458,0,8.718,0,0,2
5.421,4.9033,0,0,0,1,0,28.6,0,7,0,-5.019,3.5039999999999996,1.669,10.487,10,1.087,1.149,0,0,0,1.084,0,0,0,0,2.327,0.005,0,30.485,2.211,0,0,0,4,3.6289999999999996,4.173,0,8.471,0,0,2
3.9189999999999996,3.2139,0,0,0,0,0,25.9,1,4,0,0.0,3.201,2.55,9.002,0,1.014,1.1540000000000001,0,0,0,1.091,0,0,0,0,1.932,0.015,0,0.0,4.489,0,0,0,1,3.069,2.5,0,7.529,0,0,2
6.496,4.6405,0,0,0,8,0,33.3,2,0,0,0.0,4.224,0.88,12.027999999999999,0,1.3030000000000002,1.365,0,0,2,0.898,1,0,0,0,2.798,0.0,0,0.0,1.166,2,0,0,0,4.055,5.75,0,9.257,0,16,1
5.462000000000001,2.4473,0,2,11,2,6,40.8,6,1,12,0.0,4.083,1.008,11.343,3,0.987,1.128,0,0,0,1.2890000000000001,4,0,0,1,2.506,0.0,0,0.0,2.6660000000000004,0,2,10,1,4.02,2.104,3,9.254,0,0,1
5.994,2.4353,7,0,0,3,0,45.5,0,0,0,0.425,4.296,0.768,11.48,0,1.071,1.095,0,0,0,1.3840000000000001,6,0,1,0,2.799,0.0,0,0.0,0.955,4,0,0,0,4.407,2.58,0,9.865,0,7,1
5.2989999999999995,1.7433,0,0,6,0,0,33.3,0,6,12,-1.781,3.969,0.61,10.902999999999999,12,1.044,1.146,0,0,0,1.126,4,0,0,0,2.505,0.0,0,37.083,1.91,0,0,3,0,3.801,2.6430000000000002,3,9.054,0,0,1
5.4270000000000005,2.3997,0,0,0,2,2,42.9,4,2,0,0.0,3.875,0.68,11.012,10,0.985,1.119,0,0,0,1.261,2,0,0,0,2.381,0.0,0,0.0,4.151,0,0,0,0,3.702,2.042,0,8.847000000000001,0,0,1
4.499,2.3714,0,0,0,0,0,40.0,0,0,0,0.0,2.924,1.125,9.311,0,0.965,1.125,0,0,0,1.266,1,0,0,0,2.136,0.039,0,0.0,1.4809999999999999,1,0,0,0,3.304,1.854,0,7.542000000000001,0,0,1
5.006,2.3877,1,0,0,0,2,46.9,1,1,0,0.0,3.8280000000000003,1.202,10.306,4,0.991,1.109,0,0,0,1.295,2,0,0,0,2.334,0.0,0,0.0,2.1630000000000003,0,0,0,0,3.696,2.075,0,8.888,0,1,1
4.971,3.0393,0,0,2,0,2,38.7,3,1,2,0.124,3.509,1.733,10.236,4,0.9840000000000001,1.13,0,0,0,1.251,1,0,0,0,2.305,0.001,0,11.885,2.585,0,0,3,0,3.725,2.214,1,8.44,0,0,1
5.119,2.6427,0,0,0,0,4,60.0,0,0,0,0.0,3.457,0.0,10.355,0,0.977,1.083,0,0,0,1.391,7,0,0,0,2.471,0.001,0,0.0,0.7509999999999999,0,0,0,0,3.9760000000000004,1.889,0,8.661,0,0,1
